celltype,genes,res,gene_symbol
OLD,5784,0.7745310064541135,GMDS
OLD,5787,0.7455438286747269,WRNIP1
OLD,5791,0.7763978015814132,SERPINB6
OLD,5798,0.9388768429901745,SLC22A23
OLD,5800,0.8812675747386229,PRPF4B
OLD,5804,0.863262722021498,CDYL
OLD,5807,0.8300509532207112,LYRM4
OLD,5808,0.8971767546523164,FARS2
OLD,5814,0.7778269701605165,SSR1
OLD,5818,0.7364570873924177,SNRNP48
OLD,5820,0.8449916834469606,SLC35B3
OLD,5827,0.8797288546141546,TMEM14B
OLD,5838,0.7635639067971345,HIVEP1
OLD,5840,0.874947074277882,PHACTR1
OLD,5842,0.7712480369747328,GFOD1
OLD,5846,0.8118412791519589,RANBP9
OLD,5850,0.910751659672749,JARID2
OLD,5852,0.719856547679187,DTNBP1
OLD,5853,0.8106902680062085,MYLIP
OLD,5855,0.9626546327308612,ATXN1
OLD,5860,0.8414438924826353,NUP153
OLD,5861,0.9549136831029215,KIF13A
OLD,5864,0.743154135541262,KDM1B
OLD,5865,0.8205754110530101,DEK
OLD,5870,0.9406523646805841,CDKAL1
OLD,5883,0.8192423142941008,C6orf62
OLD,5898,0.7721907746518122,HIST1H2BC
OLD,5905,0.7741885029026296,LINC00240
OLD,5918,0.7291711969027488,ZSCAN16-AS1
OLD,5925,0.700085165326412,ZSCAN26
OLD,5940,0.9682598477795846,MOG
OLD,5950,0.754039680883153,TRIM26
OLD,5951,0.8186230811031547,HCG17
OLD,5952,0.7957924489209882,HCG18
OLD,5959,0.8060666014215124,PPP1R10
OLD,5961,0.7059904374142422,ATAT1
OLD,5973,0.7152988991234522,DDR1
OLD,6012,0.7051820855275924,HSPA1A
OLD,6017,0.7162479213536938,EHMT2
OLD,6053,0.7115885576935707,BRD2
OLD,6082,0.797447471062107,IP6K3
OLD,6083,0.722782236792771,LEMD2
OLD,6087,0.7316355552064028,NUDT3
OLD,6093,0.7177735498742386,TAF11
OLD,6094,0.882423548192851,ANKS1A
OLD,6097,0.711484427905501,ZNF76
OLD,6099,0.7977849867391006,PPARD
OLD,6104,0.9143830798060024,FKBP5
OLD,6110,0.780608954656195,SRPK1
OLD,6112,0.8609631797831436,MAPK14
OLD,6118,0.7827459125726393,KCTD20
OLD,6119,0.804532656662445,STK38
OLD,6120,0.7706720631130746,SRSF3
OLD,6125,0.8337836149678628,C6orf89
OLD,6126,0.7476619948036631,PI16
OLD,6127,0.8188746704341586,MTCH1
OLD,6130,0.7384913950467913,TBC1D22B
OLD,6131,0.7094980372453014,RNF8
OLD,6135,0.9326505779254562,ZFAND3
OLD,6136,0.922239975861641,BTBD9
OLD,6144,0.9379225131592372,KIF6
OLD,6145,0.9400766124786684,DAAM2
OLD,6150,0.7850741640976773,OARD1
OLD,6151,0.7178941904786518,NFYA
OLD,6159,0.9178207405161671,TFEB
OLD,6163,0.7735121956149908,USP49
OLD,6166,0.7030048943439999,TAF8
OLD,6171,0.8995042943821181,UBR2
OLD,6189,0.7112092709547262,CUL9
OLD,6191,0.7530717303495587,TTBK1
OLD,6194,0.7761309606447728,ZNF318
OLD,6197,0.8864951532132774,TJAP1
OLD,6201,0.7079730120072264,XPO5
OLD,6213,0.8493303285060053,HSP90AB1
OLD,6220,0.7504673989281013,CDC5L
OLD,6221,0.9135347527252982,SUPT3H
OLD,6224,0.8217555506521457,ENPP4
OLD,6226,0.9156828343386743,RCAN2
OLD,6228,0.8805386499457631,SLC25A27
OLD,6236,0.7430061619947299,CD2AP
OLD,6249,0.7291705951920603,EFHC1
OLD,6254,0.7791306708879111,GSTA4
OLD,6255,0.8651532201176572,ICK
OLD,6256,0.831974110580517,FBXO9
OLD,6258,0.8877085854167486,ELOVL5
OLD,6259,0.8789625085519731,GCLC
OLD,6262,0.9411918570204904,LRRC1
OLD,6272,0.9559479994523896,DST
OLD,6275,0.9079439240850349,ZNF451
OLD,6278,0.7479909379616224,PRIM2
OLD,6279,0.8600805664486598,KHDRBS2
OLD,6283,0.8977702663523403,PHF3
OLD,6285,0.9480751746369626,ADGRB3
OLD,6286,0.8786030951319942,LMBRD1
OLD,6289,0.8817393407288197,FAM135A
OLD,6291,0.8238757403200581,SMAP1
OLD,6295,0.8032390042162568,RIMS1
OLD,6296,0.7890766291353268,KCNQ5
OLD,6303,0.7421274624766537,EEF1A1
OLD,6308,0.806301356515222,TMEM30A
OLD,6310,0.9170058680682736,SENP6
OLD,6311,0.9505087012454293,MYO6
OLD,6315,0.7340443167745521,IRAK1BP1
OLD,6316,0.9436402781175304,PHIP
OLD,6317,0.8875843717110804,HMGN3
OLD,6324,0.873540970040907,BCKDHB
OLD,6325,0.8983799492618196,IBTK
OLD,6327,0.8199030321512533,UBE3D
OLD,6332,0.7381193726788219,SNAP91
OLD,6334,0.8666480445490666,CYB5R4
OLD,6336,0.8175513281578791,CEP162
OLD,6343,0.9248381577363292,ZNF292
OLD,6345,0.7131638881008151,SMIM8
OLD,6347,0.8421383804032093,RARS2
OLD,6348,0.8546415597417191,ORC3
OLD,6352,0.875306619507062,RNGTT
OLD,6359,0.7432061971187861,RRAGD
OLD,6361,0.7662649508396817,LYRM2
OLD,6362,0.8843847571602904,MDN1
OLD,6363,0.8067015949856942,CASP8AP2
OLD,6365,0.9242763333927009,BACH2
OLD,6366,0.8769324309185931,MAP3K7
OLD,6370,0.8381662987732739,FUT9
OLD,6372,0.7981210622168436,UFL1
OLD,6376,0.9671362191426859,KLHL32
OLD,6377,0.8109937854727212,MMS22L
OLD,6379,0.8716421831495467,FBXL4
OLD,6382,0.9081696943045745,PNISR
OLD,6383,0.7521374493440224,USP45
OLD,6387,0.8839021871866096,ASCC3
OLD,6388,0.8453995426688738,GRIK2
OLD,6389,0.8569970805757722,HACE1
OLD,6397,0.8327577492058064,ATG5
OLD,6398,0.7058019001329069,RTN4IP1
OLD,6399,0.7346581404040587,QRSL1
OLD,6402,0.8667534706299216,PDSS2
OLD,6403,0.9114757466616187,SOBP
OLD,6405,0.859541593221499,SEC63
OLD,6406,0.73604591113161,OSTM1
OLD,6409,0.7800652660177934,SNX3
OLD,6410,0.9104990108065488,FOXO3
OLD,6413,0.8762790367810972,SESN1
OLD,6414,0.7647650449978796,CEP57L1
OLD,6415,0.7690907691881759,CD164
OLD,6420,0.7890949064159553,AK9
OLD,6421,0.8099114501838542,FIG4
OLD,6423,0.8216958315220998,WASF1
OLD,6424,0.8246120867814988,CDC40
OLD,6428,0.9510733968306958,CDK19
OLD,6429,0.9340711688474826,AMD1
OLD,6433,0.7425644159323592,MFSD4B
OLD,6434,0.9048960670965249,REV3L
OLD,6435,0.9020119264530265,TRAF3IP2-AS1
OLD,6437,0.931397263167599,FYN
OLD,6438,0.7771474683191659,TUBE1
OLD,6443,0.7359152108799403,HDAC2
OLD,6444,0.9292527942441705,HS3ST5
OLD,6445,0.929051917686245,NT5DC1
OLD,6448,0.8417557018448548,DSE
OLD,6453,0.8011785424121184,KPNA5
OLD,6459,0.8151529296909084,GOPC
OLD,6460,0.7275166613504256,NUS1
OLD,6462,0.8787617890828303,CEP85L
OLD,6464,0.8036652552363748,MCM9
OLD,6468,0.8536155537925726,TBC1D32
OLD,6471,0.8504202007465469,SERINC1
OLD,6477,0.9597934400091329,NKAIN2
OLD,6478,0.8040037007756393,RNF217-AS1
OLD,6479,0.8208487339601895,RNF217
OLD,6483,0.945791570413349,NCOA7
OLD,6485,0.7657716538934465,HINT3
OLD,6486,0.8793763632758106,TRMT11
OLD,6489,0.7690702713356583,RNF146
OLD,6490,0.7581777788329493,ECHDC1
OLD,6494,0.9671072858530056,PTPRK
OLD,6495,0.8837515246544365,LAMA2
OLD,6502,0.9324904793080755,EPB41L2
OLD,6503,0.8256528875833423,AKAP7
OLD,6505,0.7955852008698265,MED23
OLD,6510,0.8629192444481593,STX7
OLD,6517,0.730753319504043,EYA4
OLD,6521,0.9475215994577659,SGK1
OLD,6523,0.7012915925563898,ALDH8A1
OLD,6524,0.9377847570289746,HBS1L
OLD,6526,0.8926354252829232,AHI1
OLD,6530,0.863244515632205,BCLAF1
OLD,6531,0.9642080188471833,MAP7
OLD,6538,0.9430081734031905,ARFGEF3
OLD,6544,0.8257950820977287,REPS1
OLD,6551,0.7645492399501461,VTA1
OLD,6553,0.8899527053928283,HIVEP2
OLD,6555,0.8963313817547102,AIG1
OLD,6557,0.8099614843263637,PEX3
OLD,6566,0.8214316252154639,EPM2A
OLD,6569,0.9173018566723803,SHPRH
OLD,6575,0.8946310243938737,STXBP5
OLD,6577,0.9286238503549906,SASH1
OLD,6579,0.8216421154873098,TAB2
OLD,6581,0.7826556783867524,PPIL4
OLD,6582,0.7839168866926023,GINM1
OLD,6584,0.847443170126785,LATS1
OLD,6586,0.7478193738317447,NUP43
OLD,6587,0.8176181787731815,PCMT1
OLD,6595,0.7208701601500928,PLEKHG1
OLD,6603,0.8948332280152347,SYNE1
OLD,6611,0.8972758166482615,CNKSR3
OLD,6612,0.9199879502865214,SCAF8
OLD,6613,0.9035493925704889,TIAM2
OLD,6614,0.7912029637977633,TFB1M
OLD,6617,0.9622217516944314,ARID1B
OLD,6619,0.9095322778190509,ZDHHC14
OLD,6620,0.9356102455492294,SNX9
OLD,6621,0.9650460613653593,SYNJ2
OLD,6622,0.7459194787281848,SERAC1
OLD,6624,0.94254155058638,TULP4
OLD,6625,0.8261370972616964,TMEM181
OLD,6634,0.806302644002827,WTAP
OLD,6640,0.8167807751547607,IGF2R
OLD,6647,0.8360638433930431,MAP3K4
OLD,6648,0.9402901626771072,AGPAT4
OLD,6650,0.7515695956835498,PACRG-AS3
OLD,6653,0.963873062037113,QKI
OLD,6655,0.7935009253190618,PDE10A
OLD,6657,0.7133021785380406,PRR18
OLD,6658,0.7339243148847905,SFT2D1
OLD,6659,0.7297828714431381,MPC1
OLD,6660,0.8578455689022902,RPS6KA2
OLD,6665,0.9050693635749811,AFDN
OLD,6674,0.7344802968331723,PHF10
OLD,6676,0.7295293648118675,ERMARD
OLD,6680,0.7114267671467589,DLL1
OLD,6681,0.9009915793926389,FAM120B
OLD,6682,0.773011329585912,PSMB1
OLD,6686,0.7780967702808926,FAM20C
OLD,6688,0.772797696436549,PDGFA
OLD,6693,0.8610607692093734,SUN1
OLD,6695,0.7895787916721039,COX19
OLD,6711,0.7220573068696577,EIF3B
OLD,6719,0.7387815869497318,GNA12
OLD,6724,0.8525441374288096,FOXK1
OLD,6728,0.7597554223978324,WIPI2
OLD,6730,0.7955434385522613,TNRC18
OLD,6732,0.7276234267950881,FBXL18
OLD,6734,0.8420575931282723,ACTB
OLD,6735,0.7370479924022448,FSCN1
OLD,6736,0.895001992089919,RNF216
OLD,6738,0.7104299711981663,CCZ1
OLD,6742,0.7492314506219329,EIF2AK1
OLD,6744,0.7805808426728511,USP42
OLD,6746,0.7717791603829571,RAC1
OLD,6756,0.8971973799460662,C1GALT1
OLD,6760,0.8043682939252982,GLCCI1
OLD,6765,0.9070083802978253,PHF14
OLD,6767,0.7353955619879572,TMEM106B
OLD,6772,0.7566977867663296,DGKB
OLD,6773,0.737958740103398,AGMO
OLD,6782,0.7803129392599111,AHR
OLD,6783,0.8734090532146735,SNX13
OLD,6784,0.880230249823182,HDAC9
OLD,6793,0.8885949320779369,ITGB8
OLD,6797,0.8328038402385942,SP4
OLD,6800,0.9453133027588981,RAPGEF5
OLD,6801,0.8497946594457899,STEAP1B
OLD,6804,0.9025353035291831,FAM126A
OLD,6805,0.7445232882431657,KLHL7
OLD,6809,0.9314501049068082,TRA2A
OLD,6820,0.9328039022419207,HNRNPA2B1
OLD,6826,0.8689351639865155,HIBADH
OLD,6827,0.861129160311535,TAX1BP1
OLD,6828,0.9113270347768061,JAZF1
OLD,6830,0.9703742380541666,CREB5
OLD,6837,0.7139996619650582,SCRN1
OLD,6839,0.7214100800258413,PLEKHA8
OLD,6840,0.8844662117467111,MTURN
OLD,6841,0.735502129068706,ZNRF2
OLD,6844,0.7246167451633607,GARS
OLD,6852,0.9705793707264367,PDE1C
OLD,6854,0.8840038079118232,AVL9
OLD,6858,0.7698200363506831,NT5C3A
OLD,6860,0.9084805614615636,BBS9
OLD,6866,0.723929833767655,HERPUD2
OLD,6867,0.8641060905766755,EEPD1
OLD,6869,0.9445573407046162,ANLN
OLD,6870,0.736753134480665,AOAH
OLD,6872,0.9641894498361221,ELMO1
OLD,6881,0.8902021603166789,VPS41
OLD,6886,0.9267814158144934,CDK13
OLD,6897,0.8657498602587046,COA1
OLD,6899,0.8321554808443121,URGCP
OLD,6903,0.7076479605924881,DBNL
OLD,6912,0.8733489777855169,NUDCD3
OLD,6916,0.8263177663418227,OGDH
OLD,6917,0.7425154697162372,ZMIZ2
OLD,6919,0.7754270385519173,H2AFV
OLD,6920,0.8171067731012538,PURB
OLD,6923,0.8336117859271749,CCM2
OLD,6950,0.871614207451256,GRB10
OLD,6951,0.9527702246107899,COBL
OLD,6953,0.7687824129566752,LINC01445
OLD,6960,0.8541194707858921,LANCL2
OLD,6962,0.7561571807402071,PSPH
OLD,6971,0.8166657235317356,ZNF736
OLD,6972,0.823986536176134,ZNF680
OLD,6974,0.8346905204615511,ZNF138
OLD,6978,0.7969711786950839,VKORC1L1
OLD,6981,0.704681910318827,CRCP
OLD,6982,0.8037122235409957,TPST1
OLD,6983,0.7938566883371194,LINC00174
OLD,6984,0.9489866377644717,RABGEF1
OLD,6985,0.7416476091247723,TMEM248
OLD,6987,0.8741063152280979,TYW1
OLD,6989,0.96616916083339,AUTS2
OLD,6990,0.7646444127775427,CALN1
OLD,6991,0.841248204308475,TYW1B
OLD,6992,0.8049673815806907,POM121
OLD,6998,0.8610002722651939,BAZ1B
OLD,7013,0.934194568596159,CLIP2
OLD,7014,0.7492547384448038,GTF2IRD1
OLD,7015,0.9285261649496214,GTF2I
OLD,7018,0.7795448694909656,GTF2IRD2B
OLD,7020,0.7578871951963156,POM121C
OLD,7022,0.9407423750390814,HIP1
OLD,7028,0.7959940294207846,STYXL1
OLD,7032,0.8419293187108978,YWHAG
OLD,7040,0.7871861294413532,CCDC146
OLD,7043,0.8197146615207014,PTPN12
OLD,7045,0.8397257464307583,RSBN1L
OLD,7047,0.8798667556414438,PHTF2
OLD,7048,0.9668403063077882,MAGI2
OLD,7050,0.8912141292043778,MAGI2-AS3
OLD,7051,0.9505180079613712,GNAI1
OLD,7055,0.8789986184890267,SEMA3C
OLD,7057,0.9521374089722917,CACNA2D1
OLD,7058,0.7187157178936172,PCLO
OLD,7063,0.9601702743016407,GRM3
OLD,7066,0.9319516654324049,KIAA1324L
OLD,7067,0.8896799869977421,DMTF1
OLD,7076,0.8489799967655646,ADAM22
OLD,7084,0.7956581990154226,GTPBP10
OLD,7086,0.7753987976076773,CDK14
OLD,7088,0.8851629240930782,MTERF1
OLD,7089,0.9189830030585615,AKAP9
OLD,7092,0.8874507964971372,KRIT1
OLD,7093,0.9641190963085553,ANKIB1
OLD,7094,0.908703771833836,GATAD1
OLD,7095,0.8093221314591421,PEX1
OLD,7096,0.7708601860358996,RBM48
OLD,7097,0.8643601815704312,FAM133B
OLD,7098,0.9269140333144801,CDK6
OLD,7103,0.8512778190234596,VPS50
OLD,7108,0.758568251260059,BET1
OLD,7110,0.8809445293697398,CASD1
OLD,7111,0.8656398906883004,SGCE
OLD,7113,0.9219239208521207,PPP1R9A
OLD,7116,0.8483094435077605,PON2
OLD,7119,0.8000034422244215,PDK4
OLD,7120,0.904634933602979,DYNC1I1
OLD,7121,0.9436875961947967,SLC25A13
OLD,7128,0.7755080998896465,LMTK2
OLD,7130,0.8000339916712182,BRI3
OLD,7134,0.8906578749918553,TRRAP
OLD,7135,0.9150895491938401,SMURF1
OLD,7146,0.8362884209533581,ZNF655
OLD,7152,0.7433995104091143,TRIM4
OLD,7155,0.9363614197207181,ZKSCAN1
OLD,7157,0.7547086808980086,ZNF3
OLD,7170,0.7652750994243072,ZCWPW1
OLD,7173,0.7021598054687581,C7orf61
OLD,7174,0.7346368097947209,TSC22D4
OLD,7185,0.8091268371365252,GIGYF1
OLD,7190,0.7331399455420715,SLC12A9
OLD,7204,0.7515210071206226,PLOD3
OLD,7212,0.9033057347182378,CUX1
OLD,7215,0.8618968672567471,PRKRIP1
OLD,7222,0.866973170152902,POLR2J3
OLD,7228,0.8104334434258462,ARMC10
OLD,7229,0.8987154845186174,NAPEPLD
OLD,7230,0.8231211160661254,PMPCB
OLD,7231,0.7053217878814666,DNAJC2
OLD,7235,0.7906351952858067,ORC5
OLD,7239,0.8542150208817156,LINC01004
OLD,7241,0.9239847075471925,KMT2E
OLD,7242,0.9421207085709355,SRPK2
OLD,7243,0.7623438661984656,PUS7
OLD,7246,0.8720578648742434,ATXN7L1
OLD,7252,0.8663522707436553,HBP1
OLD,7253,0.9052515369188491,COG5
OLD,7255,0.7580258312915739,BCAP29
OLD,7259,0.8783886868790234,SLC26A3
OLD,7263,0.7365753448160106,NRCAM
OLD,7264,0.784166205536399,PNPLA8
OLD,7268,0.9106872859275589,IMMP2L
OLD,7270,0.9616917109020733,DOCK4
OLD,7271,0.8416294057571962,ZNF277
OLD,7272,0.780774800996701,IFRD1
OLD,7274,0.7907001552500875,TMEM168
OLD,7289,0.7540514885372576,CAPZA2
OLD,7296,0.9278480367589529,CTTNBP2
OLD,7297,0.7494199242017263,LSM8
OLD,7299,0.705217518170358,KCND2
OLD,7306,0.8805467986626898,AASS
OLD,7315,0.7915712726483485,WASL
OLD,7319,0.9450763769267836,GPR37
OLD,7321,0.8305440892615292,POT1
OLD,7322,0.7726464125715704,POT1-AS1
OLD,7325,0.8604483599619076,ZNF800
OLD,7329,0.8920855890096921,SND1
OLD,7332,0.8156560094050956,RBM28
OLD,7335,0.7321055935648435,METTL2B
OLD,7338,0.711262697955773,CALU
OLD,7345,0.8323815651013768,TNPO3
OLD,7348,0.8656299867283657,AHCYL2
OLD,7351,0.9037388791578541,NRF1
OLD,7352,0.8919000384172385,UBE2H
OLD,7354,0.8340556357862559,KLHDC10
OLD,7364,0.8061147174273323,COPG2
OLD,7365,0.8899941938111899,AC016831.7
OLD,7366,0.7588456668804187,LINC-PINT
OLD,7367,0.9488006881239752,MKLN1
OLD,7372,0.8974404511805505,CHCHD3
OLD,7374,0.9512468428375305,EXOC4
OLD,7376,0.72992513932125,SLC35B4
OLD,7380,0.8983031293618972,CALD1
OLD,7381,0.711113614487356,AGBL3
OLD,7382,0.7070910494800808,TMEM140
OLD,7385,0.8890234849965422,CNOT4
OLD,7386,0.8093332826083749,NUP205
OLD,7394,0.8530908022007546,PTN
OLD,7395,0.8502656564893,DGKI
OLD,7396,0.8583902430866583,CREB3L2
OLD,7398,0.8473952513448891,TRIM24
OLD,7406,0.8966894636544748,UBN2
OLD,7407,0.9293527501773367,LUC7L2
OLD,7410,0.9584048254794773,HIPK2
OLD,7413,0.7050342443370357,KDM7A
OLD,7417,0.8342775878379791,DENND2A
OLD,7421,0.926014615466476,BRAF
OLD,7423,0.8036099463930189,TMEM178B
OLD,7424,0.7410213770933328,AGK
OLD,7427,0.8203009371900671,SSBP1
OLD,7436,0.7848879341285196,TRPV5
OLD,7437,0.8892237466554087,KEL
OLD,7448,0.8066315490662955,TCAF1
OLD,7454,0.7264005274267219,TPK1
OLD,7456,0.9278848703394591,CNTNAP2
OLD,7457,0.8930906003663598,CUL1
OLD,7463,0.7687933599251822,ZNF398
OLD,7466,0.727430629225811,ZNF783
OLD,7472,0.8020454680304766,ZNF862
OLD,7474,0.7219503936619425,ATP6V0E2
OLD,7480,0.7050195398175216,ZNF775
OLD,7499,0.8358038290448484,AGAP3
OLD,7505,0.7838499602513292,NUB1
OLD,7509,0.7542885521626308,RHEB
OLD,7513,0.7456516658566061,GALNT11
OLD,7514,0.9496250668266235,KMT2C
OLD,7517,0.7041461076031295,ACTR3B
OLD,7518,0.8403147048343099,DPP6
OLD,7526,0.8037522036874668,INSIG1
OLD,7529,0.9126540434401031,RBM33
OLD,7531,0.8298279285562247,LINC01006
OLD,7533,0.8533862954518648,LMBR1
OLD,7538,0.9080715216596429,UBE3C
OLD,7539,0.8543460451618028,DNAJB6
OLD,7543,0.836373162568482,ESYT2
OLD,7544,0.8349209784503941,WDR60
OLD,7549,0.7620992386148989,FBXO25
OLD,7552,0.7619934974472045,DLGAP2
OLD,7555,0.7615727546669196,CLN8
OLD,7559,0.9027414483470062,CSMD1
OLD,7560,0.8702730255213252,MCPH1
OLD,7562,0.7367108353475323,MCPH1-AS1
OLD,7563,0.7243286465547404,AGPAT5
OLD,7566,0.7297990392603907,FAM66B
OLD,7574,0.9314643550011585,TNKS
OLD,7576,0.7426533640266222,MSRA
OLD,7581,0.7954754259417511,XKR6
OLD,7583,0.7507237584082722,MTMR9
OLD,7591,0.8278096968079091,FDFT1
OLD,7602,0.9448813092488175,DLC1
OLD,7604,0.7422994547534524,SGCZ
OLD,7608,0.8816734198713014,MICU3
OLD,7609,0.7502822054641174,ZDHHC2
OLD,7611,0.7424812779354222,VPS37A
OLD,7612,0.9214198829876061,MTMR7
OLD,7615,0.942863127401844,MTUS1
OLD,7617,0.9313694842273854,PCM1
OLD,7618,0.7234077351406681,ASAH1
OLD,7621,0.9548875789317732,PSD3
OLD,7624,0.816451057475929,INTS10
OLD,7632,0.8618816915017579,XPO7
OLD,7640,0.7924751375735238,LGI3
OLD,7647,0.842626152969401,PPP3CC
OLD,7664,0.7741887524254076,ENTPD4
OLD,7673,0.9564631863973995,DOCK5
OLD,7678,0.9421133530437794,PPP2R2A
OLD,7679,0.890140193880975,BNIP3L
OLD,7681,0.9499851577520925,DPYSL2
OLD,7683,0.7279513586070611,STMN4
OLD,7695,0.8097732419090024,ELP3
OLD,7700,0.7845782227642004,EXTL3
OLD,7702,0.7710379295984883,INTS9
OLD,7703,0.8942488944575802,HMBOX1
OLD,7704,0.9499543863140593,KIF13B
OLD,7707,0.7861989256164614,SARAF
OLD,7713,0.7069388525949832,GTF2E2
OLD,7717,0.8008897581440099,PPP2CB
OLD,7719,0.7432996150663286,PURG
OLD,7720,0.8619830254605596,WRN
OLD,7721,0.715455037794392,NRG1
OLD,7728,0.7026681256640781,UNC5D
OLD,7742,0.7939310747483054,DDHD2
OLD,7747,0.9251531017095473,TACC1
OLD,7751,0.7745028084081818,ADAM9
OLD,7758,0.8077045614743696,GOLGA7
OLD,7760,0.7284221915661647,GPAT4
OLD,7763,0.9069945912879392,KAT6A
OLD,7766,0.8037080710996578,IKBKB
OLD,7769,0.9049674506396398,SLC20A2
OLD,7774,0.8547241388916896,RNF170
OLD,7775,0.9208553182235114,HOOK3
OLD,7776,0.8056082902077641,FNTA
OLD,7778,0.8138150747380699,HGSNAT
OLD,7780,0.8929068867563608,SPIDR
OLD,7782,0.8833091830702131,PRKDC
OLD,7784,0.7365361315135456,UBE2V2
OLD,7787,0.7042759193241711,SNTG1
OLD,7789,0.8762520829908921,PCMTD1
OLD,7790,0.9658998753511681,ST18
OLD,7791,0.882436835967494,RB1CC1
OLD,7793,0.8158643819683962,ATP6V1H
OLD,7795,0.7454109053854274,TCEA1
OLD,7815,0.754619237517652,UBXN2B
OLD,7818,0.744710144729112,NSMAF
OLD,7822,0.896389936825814,RAB2A
OLD,7823,0.911965576186962,CHD7
OLD,7827,0.802583264913968,ASPH
OLD,7832,0.7976996507750244,YTHDF3
OLD,7836,0.8239467982874544,CYP7B1
OLD,7838,0.7713503936870432,LINC01299
OLD,7839,0.8064289822318182,ARMC1
OLD,7840,0.8691959105853121,MTFR1
OLD,7841,0.8826701488067373,PDE7A
OLD,7849,0.9398137884896778,SGK3
OLD,7855,0.866223250128845,CSPP1
OLD,7856,0.8857252517693256,ARFGEF1
OLD,7858,0.8549910613002952,PREX2
OLD,7866,0.9237691232892796,NCOA2
OLD,7867,0.7394520693650344,TRAM1
OLD,7875,0.8088758265369457,TERF1
OLD,7882,0.8924566097952837,STAU2
OLD,7886,0.895006259229517,GDAP1
OLD,7894,0.914445393608877,ZFHX4
OLD,7895,0.7602815523332167,PEX2
OLD,7898,0.7349585014583746,ZC2HC1A
OLD,7903,0.8406264472232957,MRPS28
OLD,7904,0.9225547141003215,TPD52
OLD,7906,0.9306750456227377,ZNF704
OLD,7907,0.8146418693177828,PAG1
OLD,7917,0.8172244554833246,RALYL
OLD,7924,0.8699821496597918,CA2
OLD,7928,0.8968264770161614,WWP1
OLD,7929,0.7764177760015506,RMDN1
OLD,7937,0.743359835776406,NBN
OLD,7938,0.7214229326278867,DECR1
OLD,7941,0.8797954198945277,TMEM64
OLD,7942,0.9198239049879812,NECAB1
OLD,7946,0.7375609333937284,LRRC69
OLD,7949,0.7514340346112687,TRIQK
OLD,7952,0.7586196226068178,RBM12B
OLD,7959,0.7916099664888586,DPY19L4
OLD,7960,0.7975939888099803,INTS8
OLD,7962,0.9044326174628031,NDUFAF6
OLD,7973,0.9323021284599269,CPQ
OLD,7975,0.8873725985084671,MTDH
OLD,7977,0.8640698197447391,MATN2
OLD,7983,0.910164982308865,STK3
OLD,7985,0.9240819715304089,VPS13B
OLD,7991,0.7613534603348864,RNF19A
OLD,7994,0.7950195705181399,PABPC1
OLD,7995,0.8785391539276356,YWHAZ
OLD,7996,0.8964227034090015,ZNF706
OLD,7998,0.7296237755949255,NCALD
OLD,8001,0.9227425028004067,UBR5
OLD,8004,0.7082421848040409,AZIN1
OLD,8005,0.8242828512100602,AZIN1-AS1
OLD,8006,0.792918386046895,ATP6V1C1
OLD,8013,0.7579839056111545,SLC25A32
OLD,8015,0.8162954885657469,RIMS2
OLD,8019,0.7174238551812456,ZFPM2
OLD,8021,0.8161402917255212,OXR1
OLD,8025,0.830995390971663,EIF3E
OLD,8026,0.8615386664380884,EMC2
OLD,8035,0.9542703965377057,LINC01608
OLD,8037,0.8543254651489575,CSMD3
OLD,8038,0.9040332658374997,TRPS1
OLD,8040,0.8131760395481544,EIF3H
OLD,8041,0.8431868002026703,UTP23
OLD,8042,0.7965999622552727,RAD21
OLD,8047,0.8894704918401809,EXT1
OLD,8048,0.9353873252446169,SAMD12
OLD,8054,0.9641994128235265,ENPP2
OLD,8055,0.8041120831213735,TAF2
OLD,8057,0.9401848981830045,DEPTOR
OLD,8065,0.9328676810695404,ZHX2
OLD,8070,0.7602229312582847,ZHX1
OLD,8072,0.7203345268503086,WDYHV1
OLD,8073,0.9027484333448452,FBXO32
OLD,8076,0.8185026876690372,FAM91A1
OLD,8080,0.7894010067958251,TMEM65
OLD,8084,0.8487313732679527,TATDN1
OLD,8086,0.9199625497129051,MTSS1
OLD,8089,0.7306768017018908,SQLE
OLD,8090,0.9427833133170551,NSMCE2
OLD,8102,0.9144164955164271,FAM49B
OLD,8103,0.884354857302597,ASAP1
OLD,8105,0.8071412286942465,EFR3A
OLD,8111,0.8748976057484572,PHF20L1
OLD,8115,0.9303013862670916,NDRG1
OLD,8117,0.7083122545310891,ZFAT
OLD,8120,0.817801377222741,KHDRBS3
OLD,8124,0.9229839947236916,TRAPPC9
OLD,8126,0.9298833475349635,AGO2
OLD,8128,0.9680987942286187,PTK2
OLD,8135,0.7076506831087132,TSNARE1
OLD,8147,0.7955999739149711,GPIHBP1
OLD,8156,0.7066237012524035,ZC3H3
OLD,8160,0.8173852199510755,EEF1D
OLD,8170,0.8076069387387168,NRBP2
OLD,8208,0.7781899896560249,ZNF251
OLD,8223,0.925495345478214,KANK1
OLD,8227,0.8613444042838296,SMARCA2
OLD,8228,0.847266628054031,VLDLR-AS1
OLD,8229,0.7252464618575433,VLDLR
OLD,8231,0.8760220767424372,PUM3
OLD,8233,0.8940184478259818,RFX3
OLD,8234,0.8918382711038209,RFX3-AS1
OLD,8241,0.8616423093074748,AK3
OLD,8242,0.7917852716516023,RCL1
OLD,8243,0.7598719792754884,JAK2
